entry_id,posting_date,item_id,location_id,entry_type,quantity
ILE00011439,2024-07-01,ITEM0074,LOC006,Purchase Receipt,59
ILE00011440,2024-07-01,ITEM0074,LOC006,Sales Shipment,-63
ILE00011441,2024-07-01,ITEM0075,LOC006,Purchase Receipt,56
ILE00011442,2024-07-01,ITEM0075,LOC006,Sales Shipment,-56
ILE00011443,2024-07-01,ITEM0076,LOC006,Purchase Receipt,44
ILE00011444,2024-07-01,ITEM0076,LOC006,Sales Shipment,-50
ILE00011445,2024-07-01,ITEM0076,LOC006,Adjustment,-3
ILE00011446,2024-07-01,ITEM0077,LOC006,Purchase Receipt,100
ILE00011447,2024-07-01,ITEM0077,LOC006,Sales Shipment,-32
ILE00011448,2024-07-01,ITEM0077,LOC006,Adjustment,2
ILE00011449,2024-07-01,ITEM0078,LOC006,Purchase Receipt,61
ILE00011450,2024-07-01,ITEM0078,LOC006,Sales Shipment,-52
ILE00011451,2024-07-01,ITEM0078,LOC006,Adjustment,2
ILE00011452,2024-07-01,ITEM0079,LOC006,Purchase Receipt,75
ILE00011453,2024-07-01,ITEM0079,LOC006,Sales Shipment,-55
ILE00011454,2024-07-01,ITEM0079,LOC006,Adjustment,2
ILE00011455,2024-07-01,ITEM0080,LOC006,Purchase Receipt,37
ILE00011456,2024-07-01,ITEM0080,LOC006,Sales Shipment,-53
ILE00011457,2024-07-01,ITEM0080,LOC006,Adjustment,-1
ILE00011458,2024-07-01,ITEM0081,LOC006,Purchase Receipt,90
ILE00011459,2024-07-01,ITEM0081,LOC006,Sales Shipment,-8
ILE00011460,2024-07-01,ITEM0081,LOC006,Adjustment,-3
ILE00011461,2024-07-01,ITEM0082,LOC006,Purchase Receipt,61
ILE00011462,2024-07-01,ITEM0082,LOC006,Sales Shipment,-56
ILE00011463,2024-07-01,ITEM0082,LOC006,Adjustment,-2
ILE00011464,2024-07-01,ITEM0083,LOC006,Purchase Receipt,76
ILE00011465,2024-07-01,ITEM0083,LOC006,Sales Shipment,-54
ILE00011466,2024-07-01,ITEM0083,LOC006,Adjustment,3
ILE00011467,2024-07-01,ITEM0084,LOC006,Purchase Receipt,75
ILE00011468,2024-07-01,ITEM0084,LOC006,Sales Shipment,-35
ILE00011469,2024-07-01,ITEM0085,LOC006,Purchase Receipt,37
ILE00011470,2024-07-01,ITEM0085,LOC006,Sales Shipment,-48
ILE00011471,2024-07-01,ITEM0085,LOC006,Adjustment,2
ILE00011472,2024-07-01,ITEM0086,LOC006,Purchase Receipt,77
ILE00011473,2024-07-01,ITEM0086,LOC006,Sales Shipment,-47
ILE00011474,2024-07-01,ITEM0087,LOC006,Purchase Receipt,75
ILE00011475,2024-07-01,ITEM0087,LOC006,Sales Shipment,-26
ILE00011476,2024-07-01,ITEM0087,LOC006,Adjustment,2
ILE00011477,2024-07-01,ITEM0088,LOC006,Purchase Receipt,43
ILE00011478,2024-07-01,ITEM0088,LOC006,Sales Shipment,-17
ILE00011479,2024-07-01,ITEM0088,LOC006,Adjustment,-3
ILE00011480,2024-07-01,ITEM0089,LOC006,Purchase Receipt,70
ILE00011481,2024-07-01,ITEM0089,LOC006,Sales Shipment,-47
ILE00011482,2024-07-01,ITEM0089,LOC006,Adjustment,1
ILE00011483,2024-07-01,ITEM0090,LOC006,Purchase Receipt,72
ILE00011484,2024-07-01,ITEM0090,LOC006,Sales Shipment,-47
ILE00011485,2024-07-01,ITEM0090,LOC006,Adjustment,1
ILE00011486,2024-07-01,ITEM0091,LOC006,Purchase Receipt,98
ILE00011487,2024-07-01,ITEM0091,LOC006,Sales Shipment,-49
ILE00011488,2024-07-01,ITEM0092,LOC006,Purchase Receipt,82
ILE00011489,2024-07-01,ITEM0092,LOC006,Sales Shipment,-53
ILE00011490,2024-07-01,ITEM0092,LOC006,Adjustment,-1
ILE00011491,2024-07-01,ITEM0093,LOC006,Purchase Receipt,77
ILE00011492,2024-07-01,ITEM0093,LOC006,Sales Shipment,-33
ILE00011493,2024-07-01,ITEM0094,LOC006,Purchase Receipt,52
ILE00011494,2024-07-01,ITEM0094,LOC006,Sales Shipment,-50
ILE00011495,2024-07-01,ITEM0095,LOC006,Purchase Receipt,74
ILE00011496,2024-07-01,ITEM0095,LOC006,Sales Shipment,-61
ILE00011497,2024-07-01,ITEM0096,LOC006,Purchase Receipt,95
ILE00011498,2024-07-01,ITEM0096,LOC006,Sales Shipment,-52
ILE00011499,2024-07-01,ITEM0096,LOC006,Adjustment,-2
ILE00011500,2024-07-01,ITEM0097,LOC006,Purchase Receipt,58
ILE00011501,2024-07-01,ITEM0097,LOC006,Sales Shipment,-35
ILE00011502,2024-07-01,ITEM0097,LOC006,Adjustment,2
ILE00011503,2024-07-01,ITEM0098,LOC006,Purchase Receipt,66
ILE00011504,2024-07-01,ITEM0098,LOC006,Sales Shipment,-14
ILE00011505,2024-07-01,ITEM0098,LOC006,Adjustment,-2
ILE00011506,2024-07-01,ITEM0099,LOC006,Purchase Receipt,59
ILE00011507,2024-07-01,ITEM0099,LOC006,Sales Shipment,-36
ILE00011508,2024-07-01,ITEM0100,LOC006,Purchase Receipt,59
ILE00011509,2024-07-01,ITEM0100,LOC006,Sales Shipment,-38
ILE00011510,2024-08-01,ITEM0001,LOC001,Purchase Receipt,35
ILE00011511,2024-08-01,ITEM0001,LOC001,Sales Shipment,-62
ILE00011512,2024-08-01,ITEM0001,LOC001,Adjustment,-1
ILE00011513,2024-08-01,ITEM0002,LOC001,Purchase Receipt,86
ILE00011514,2024-08-01,ITEM0002,LOC001,Sales Shipment,-50
ILE00011515,2024-08-01,ITEM0003,LOC001,Purchase Receipt,64
ILE00011516,2024-08-01,ITEM0003,LOC001,Sales Shipment,-47
ILE00011517,2024-08-01,ITEM0004,LOC001,Purchase Receipt,70
ILE00011518,2024-08-01,ITEM0004,LOC001,Sales Shipment,-62
ILE00011519,2024-08-01,ITEM0004,LOC001,Adjustment,-3
ILE00011520,2024-08-01,ITEM0005,LOC001,Purchase Receipt,98
ILE00011521,2024-08-01,ITEM0005,LOC001,Sales Shipment,-44
ILE00011522,2024-08-01,ITEM0006,LOC001,Purchase Receipt,85
ILE00011523,2024-08-01,ITEM0006,LOC001,Sales Shipment,-39
ILE00011524,2024-08-01,ITEM0006,LOC001,Adjustment,-2
ILE00011525,2024-08-01,ITEM0007,LOC001,Purchase Receipt,61
ILE00011526,2024-08-01,ITEM0007,LOC001,Sales Shipment,-34
ILE00011527,2024-08-01,ITEM0007,LOC001,Adjustment,-1
ILE00011528,2024-08-01,ITEM0008,LOC001,Purchase Receipt,72
ILE00011529,2024-08-01,ITEM0008,LOC001,Sales Shipment,-75
ILE00011530,2024-08-01,ITEM0008,LOC001,Adjustment,2
ILE00011531,2024-08-01,ITEM0009,LOC001,Purchase Receipt,75
ILE00011532,2024-08-01,ITEM0009,LOC001,Sales Shipment,-82
ILE00011533,2024-08-01,ITEM0009,LOC001,Adjustment,-2
ILE00011534,2024-08-01,ITEM0010,LOC001,Purchase Receipt,54
ILE00011535,2024-08-01,ITEM0010,LOC001,Sales Shipment,-55
ILE00011536,2024-08-01,ITEM0010,LOC001,Adjustment,-3
ILE00011537,2024-08-01,ITEM0011,LOC001,Purchase Receipt,66
ILE00011538,2024-08-01,ITEM0011,LOC001,Sales Shipment,-57
ILE00011539,2024-08-01,ITEM0011,LOC001,Adjustment,1
ILE00011540,2024-08-01,ITEM0012,LOC001,Purchase Receipt,90
ILE00011541,2024-08-01,ITEM0012,LOC001,Sales Shipment,-69
ILE00011542,2024-08-01,ITEM0012,LOC001,Adjustment,-3
ILE00011543,2024-08-01,ITEM0013,LOC001,Purchase Receipt,56
ILE00011544,2024-08-01,ITEM0013,LOC001,Sales Shipment,-40
ILE00011545,2024-08-01,ITEM0013,LOC001,Adjustment,-1
ILE00011546,2024-08-01,ITEM0014,LOC001,Purchase Receipt,50
ILE00011547,2024-08-01,ITEM0014,LOC001,Sales Shipment,-53
ILE00011548,2024-08-01,ITEM0014,LOC001,Adjustment,1
ILE00011549,2024-08-01,ITEM0015,LOC001,Purchase Receipt,83
ILE00011550,2024-08-01,ITEM0015,LOC001,Sales Shipment,-32
ILE00011551,2024-08-01,ITEM0015,LOC001,Adjustment,2
ILE00011552,2024-08-01,ITEM0016,LOC001,Purchase Receipt,60
ILE00011553,2024-08-01,ITEM0016,LOC001,Sales Shipment,-66
ILE00011554,2024-08-01,ITEM0016,LOC001,Adjustment,-2
ILE00011555,2024-08-01,ITEM0017,LOC001,Purchase Receipt,50
ILE00011556,2024-08-01,ITEM0017,LOC001,Sales Shipment,-99
ILE00011557,2024-08-01,ITEM0017,LOC001,Adjustment,-3
ILE00011558,2024-08-01,ITEM0018,LOC001,Purchase Receipt,64
ILE00011559,2024-08-01,ITEM0018,LOC001,Sales Shipment,-67
ILE00011560,2024-08-01,ITEM0018,LOC001,Adjustment,-2
ILE00011561,2024-08-01,ITEM0019,LOC001,Purchase Receipt,70
ILE00011562,2024-08-01,ITEM0019,LOC001,Sales Shipment,-42
ILE00011563,2024-08-01,ITEM0019,LOC001,Adjustment,-3
ILE00011564,2024-08-01,ITEM0020,LOC001,Purchase Receipt,85
ILE00011565,2024-08-01,ITEM0020,LOC001,Sales Shipment,-30
ILE00011566,2024-08-01,ITEM0020,LOC001,Adjustment,-2
ILE00011567,2024-08-01,ITEM0021,LOC001,Purchase Receipt,77
ILE00011568,2024-08-01,ITEM0021,LOC001,Sales Shipment,-40
ILE00011569,2024-08-01,ITEM0021,LOC001,Adjustment,-1
ILE00011570,2024-08-01,ITEM0022,LOC001,Purchase Receipt,83
ILE00011571,2024-08-01,ITEM0022,LOC001,Sales Shipment,-47
ILE00011572,2024-08-01,ITEM0022,LOC001,Adjustment,3
ILE00011573,2024-08-01,ITEM0023,LOC001,Purchase Receipt,89
ILE00011574,2024-08-01,ITEM0023,LOC001,Sales Shipment,-44
ILE00011575,2024-08-01,ITEM0024,LOC001,Purchase Receipt,82
ILE00011576,2024-08-01,ITEM0024,LOC001,Sales Shipment,-47
ILE00011577,2024-08-01,ITEM0024,LOC001,Adjustment,-2
ILE00011578,2024-08-01,ITEM0025,LOC001,Purchase Receipt,84
ILE00011579,2024-08-01,ITEM0025,LOC001,Sales Shipment,-56
ILE00011580,2024-08-01,ITEM0025,LOC001,Adjustment,3
ILE00011581,2024-08-01,ITEM0026,LOC001,Purchase Receipt,124
ILE00011582,2024-08-01,ITEM0026,LOC001,Sales Shipment,-78
ILE00011583,2024-08-01,ITEM0026,LOC001,Adjustment,-3
ILE00011584,2024-08-01,ITEM0027,LOC001,Purchase Receipt,63
ILE00011585,2024-08-01,ITEM0027,LOC001,Sales Shipment,-34
ILE00011586,2024-08-01,ITEM0027,LOC001,Adjustment,-3
ILE00011587,2024-08-01,ITEM0028,LOC001,Purchase Receipt,66
ILE00011588,2024-08-01,ITEM0028,LOC001,Sales Shipment,-50
ILE00011589,2024-08-01,ITEM0029,LOC001,Purchase Receipt,66
ILE00011590,2024-08-01,ITEM0029,LOC001,Sales Shipment,-67
ILE00011591,2024-08-01,ITEM0030,LOC001,Purchase Receipt,80
ILE00011592,2024-08-01,ITEM0030,LOC001,Sales Shipment,-35
ILE00011593,2024-08-01,ITEM0030,LOC001,Adjustment,2
ILE00011594,2024-08-01,ITEM0031,LOC001,Purchase Receipt,93
ILE00011595,2024-08-01,ITEM0031,LOC001,Sales Shipment,-38
ILE00011596,2024-08-01,ITEM0031,LOC001,Adjustment,-2
ILE00011597,2024-08-01,ITEM0032,LOC001,Purchase Receipt,87
ILE00011598,2024-08-01,ITEM0032,LOC001,Sales Shipment,-44
ILE00011599,2024-08-01,ITEM0032,LOC001,Adjustment,-2
ILE00011600,2024-08-01,ITEM0033,LOC001,Purchase Receipt,74
ILE00011601,2024-08-01,ITEM0033,LOC001,Sales Shipment,-46
ILE00011602,2024-08-01,ITEM0034,LOC001,Purchase Receipt,95
ILE00011603,2024-08-01,ITEM0034,LOC001,Sales Shipment,-13
ILE00011604,2024-08-01,ITEM0035,LOC001,Purchase Receipt,86
ILE00011605,2024-08-01,ITEM0035,LOC001,Sales Shipment,-69
ILE00011606,2024-08-01,ITEM0035,LOC001,Adjustment,-2
ILE00011607,2024-08-01,ITEM0036,LOC001,Purchase Receipt,76
ILE00011608,2024-08-01,ITEM0036,LOC001,Sales Shipment,-57
ILE00011609,2024-08-01,ITEM0036,LOC001,Adjustment,-3
ILE00011610,2024-08-01,ITEM0037,LOC001,Purchase Receipt,88
ILE00011611,2024-08-01,ITEM0037,LOC001,Sales Shipment,-69
ILE00011612,2024-08-01,ITEM0037,LOC001,Adjustment,-2
ILE00011613,2024-08-01,ITEM0038,LOC001,Purchase Receipt,81
ILE00011614,2024-08-01,ITEM0038,LOC001,Sales Shipment,-62
ILE00011615,2024-08-01,ITEM0038,LOC001,Adjustment,-2
ILE00011616,2024-08-01,ITEM0039,LOC001,Purchase Receipt,60
ILE00011617,2024-08-01,ITEM0039,LOC001,Sales Shipment,-87
ILE00011618,2024-08-01,ITEM0040,LOC001,Purchase Receipt,32
ILE00011619,2024-08-01,ITEM0040,LOC001,Sales Shipment,-46
ILE00011620,2024-08-01,ITEM0040,LOC001,Adjustment,1
ILE00011621,2024-08-01,ITEM0041,LOC001,Purchase Receipt,104
ILE00011622,2024-08-01,ITEM0041,LOC001,Sales Shipment,-53
ILE00011623,2024-08-01,ITEM0041,LOC001,Adjustment,3
ILE00011624,2024-08-01,ITEM0042,LOC001,Purchase Receipt,47
ILE00011625,2024-08-01,ITEM0042,LOC001,Sales Shipment,-40
ILE00011626,2024-08-01,ITEM0042,LOC001,Adjustment,-1
ILE00011627,2024-08-01,ITEM0043,LOC001,Purchase Receipt,80
ILE00011628,2024-08-01,ITEM0043,LOC001,Sales Shipment,-47
ILE00011629,2024-08-01,ITEM0043,LOC001,Adjustment,3
ILE00011630,2024-08-01,ITEM0044,LOC001,Purchase Receipt,78
ILE00011631,2024-08-01,ITEM0044,LOC001,Sales Shipment,-41
ILE00011632,2024-08-01,ITEM0044,LOC001,Adjustment,3
ILE00011633,2024-08-01,ITEM0045,LOC001,Purchase Receipt,74
ILE00011634,2024-08-01,ITEM0045,LOC001,Sales Shipment,-38
ILE00011635,2024-08-01,ITEM0045,LOC001,Adjustment,-1
ILE00011636,2024-08-01,ITEM0046,LOC001,Purchase Receipt,59
ILE00011637,2024-08-01,ITEM0046,LOC001,Sales Shipment,-43
ILE00011638,2024-08-01,ITEM0046,LOC001,Adjustment,3
ILE00011639,2024-08-01,ITEM0047,LOC001,Purchase Receipt,84
ILE00011640,2024-08-01,ITEM0047,LOC001,Sales Shipment,-42
ILE00011641,2024-08-01,ITEM0047,LOC001,Adjustment,-2
ILE00011642,2024-08-01,ITEM0048,LOC001,Purchase Receipt,63
ILE00011643,2024-08-01,ITEM0048,LOC001,Sales Shipment,-53
ILE00011644,2024-08-01,ITEM0049,LOC001,Purchase Receipt,47
ILE00011645,2024-08-01,ITEM0049,LOC001,Sales Shipment,-35
ILE00011646,2024-08-01,ITEM0049,LOC001,Adjustment,-3
ILE00011647,2024-08-01,ITEM0050,LOC001,Purchase Receipt,108
ILE00011648,2024-08-01,ITEM0050,LOC001,Sales Shipment,-67
ILE00011649,2024-08-01,ITEM0051,LOC001,Purchase Receipt,61
ILE00011650,2024-08-01,ITEM0051,LOC001,Sales Shipment,-43
ILE00011651,2024-08-01,ITEM0052,LOC001,Purchase Receipt,59
ILE00011652,2024-08-01,ITEM0052,LOC001,Sales Shipment,-58
ILE00011653,2024-08-01,ITEM0053,LOC001,Purchase Receipt,55
ILE00011654,2024-08-01,ITEM0053,LOC001,Sales Shipment,-26
ILE00011655,2024-08-01,ITEM0053,LOC001,Adjustment,-2
ILE00011656,2024-08-01,ITEM0054,LOC001,Purchase Receipt,88
ILE00011657,2024-08-01,ITEM0054,LOC001,Sales Shipment,-58
ILE00011658,2024-08-01,ITEM0054,LOC001,Adjustment,3
ILE00011659,2024-08-01,ITEM0055,LOC001,Purchase Receipt,50
ILE00011660,2024-08-01,ITEM0055,LOC001,Sales Shipment,-91
ILE00011661,2024-08-01,ITEM0056,LOC001,Purchase Receipt,67
ILE00011662,2024-08-01,ITEM0056,LOC001,Sales Shipment,-29
ILE00011663,2024-08-01,ITEM0056,LOC001,Adjustment,2
ILE00011664,2024-08-01,ITEM0057,LOC001,Purchase Receipt,68
ILE00011665,2024-08-01,ITEM0057,LOC001,Sales Shipment,-22
ILE00011666,2024-08-01,ITEM0057,LOC001,Adjustment,2
ILE00011667,2024-08-01,ITEM0058,LOC001,Purchase Receipt,96
ILE00011668,2024-08-01,ITEM0058,LOC001,Sales Shipment,-91
ILE00011669,2024-08-01,ITEM0059,LOC001,Purchase Receipt,77
ILE00011670,2024-08-01,ITEM0059,LOC001,Sales Shipment,-43
ILE00011671,2024-08-01,ITEM0059,LOC001,Adjustment,-3
ILE00011672,2024-08-01,ITEM0060,LOC001,Purchase Receipt,90
ILE00011673,2024-08-01,ITEM0060,LOC001,Sales Shipment,-59
ILE00011674,2024-08-01,ITEM0060,LOC001,Adjustment,2
ILE00011675,2024-08-01,ITEM0061,LOC001,Purchase Receipt,68
ILE00011676,2024-08-01,ITEM0061,LOC001,Sales Shipment,-30
ILE00011677,2024-08-01,ITEM0061,LOC001,Adjustment,2
ILE00011678,2024-08-01,ITEM0062,LOC001,Purchase Receipt,71
ILE00011679,2024-08-01,ITEM0062,LOC001,Sales Shipment,-64
ILE00011680,2024-08-01,ITEM0062,LOC001,Adjustment,-1
ILE00011681,2024-08-01,ITEM0063,LOC001,Purchase Receipt,105
ILE00011682,2024-08-01,ITEM0063,LOC001,Sales Shipment,-55
ILE00011683,2024-08-01,ITEM0064,LOC001,Purchase Receipt,98
ILE00011684,2024-08-01,ITEM0064,LOC001,Sales Shipment,-46
ILE00011685,2024-08-01,ITEM0065,LOC001,Purchase Receipt,78
ILE00011686,2024-08-01,ITEM0065,LOC001,Sales Shipment,-61
ILE00011687,2024-08-01,ITEM0066,LOC001,Purchase Receipt,53
ILE00011688,2024-08-01,ITEM0066,LOC001,Sales Shipment,-33
ILE00011689,2024-08-01,ITEM0067,LOC001,Purchase Receipt,61
ILE00011690,2024-08-01,ITEM0067,LOC001,Sales Shipment,-54
ILE00011691,2024-08-01,ITEM0067,LOC001,Adjustment,2
ILE00011692,2024-08-01,ITEM0068,LOC001,Purchase Receipt,53
ILE00011693,2024-08-01,ITEM0068,LOC001,Sales Shipment,-66
ILE00011694,2024-08-01,ITEM0069,LOC001,Purchase Receipt,76
ILE00011695,2024-08-01,ITEM0069,LOC001,Sales Shipment,-71
ILE00011696,2024-08-01,ITEM0069,LOC001,Adjustment,-3
ILE00011697,2024-08-01,ITEM0070,LOC001,Purchase Receipt,93
ILE00011698,2024-08-01,ITEM0070,LOC001,Sales Shipment,-62
ILE00011699,2024-08-01,ITEM0071,LOC001,Purchase Receipt,84
ILE00011700,2024-08-01,ITEM0071,LOC001,Sales Shipment,-44
ILE00011701,2024-08-01,ITEM0071,LOC001,Adjustment,1
ILE00011702,2024-08-01,ITEM0072,LOC001,Purchase Receipt,87
ILE00011703,2024-08-01,ITEM0072,LOC001,Sales Shipment,-78
ILE00011704,2024-08-01,ITEM0072,LOC001,Adjustment,2
ILE00011705,2024-08-01,ITEM0073,LOC001,Purchase Receipt,62
ILE00011706,2024-08-01,ITEM0073,LOC001,Sales Shipment,-56
ILE00011707,2024-08-01,ITEM0074,LOC001,Purchase Receipt,63
ILE00011708,2024-08-01,ITEM0074,LOC001,Sales Shipment,-78
ILE00011709,2024-08-01,ITEM0074,LOC001,Adjustment,1
ILE00011710,2024-08-01,ITEM0075,LOC001,Purchase Receipt,53
ILE00011711,2024-08-01,ITEM0075,LOC001,Sales Shipment,-20
ILE00011712,2024-08-01,ITEM0075,LOC001,Adjustment,2
ILE00011713,2024-08-01,ITEM0076,LOC001,Purchase Receipt,62
ILE00011714,2024-08-01,ITEM0076,LOC001,Sales Shipment,-62
ILE00011715,2024-08-01,ITEM0076,LOC001,Adjustment,-2
ILE00011716,2024-08-01,ITEM0077,LOC001,Purchase Receipt,62
ILE00011717,2024-08-01,ITEM0077,LOC001,Sales Shipment,-92
ILE00011718,2024-08-01,ITEM0077,LOC001,Adjustment,-3
ILE00011719,2024-08-01,ITEM0078,LOC001,Purchase Receipt,91
ILE00011720,2024-08-01,ITEM0078,LOC001,Sales Shipment,-55
ILE00011721,2024-08-01,ITEM0079,LOC001,Purchase Receipt,98
ILE00011722,2024-08-01,ITEM0079,LOC001,Sales Shipment,-42
ILE00011723,2024-08-01,ITEM0080,LOC001,Purchase Receipt,79
ILE00011724,2024-08-01,ITEM0080,LOC001,Sales Shipment,-42
ILE00011725,2024-08-01,ITEM0080,LOC001,Adjustment,1
ILE00011726,2024-08-01,ITEM0081,LOC001,Purchase Receipt,74
ILE00011727,2024-08-01,ITEM0081,LOC001,Sales Shipment,-46
ILE00011728,2024-08-01,ITEM0081,LOC001,Adjustment,1
ILE00011729,2024-08-01,ITEM0082,LOC001,Purchase Receipt,66
ILE00011730,2024-08-01,ITEM0082,LOC001,Sales Shipment,-48
ILE00011731,2024-08-01,ITEM0082,LOC001,Adjustment,2
ILE00011732,2024-08-01,ITEM0083,LOC001,Purchase Receipt,54
ILE00011733,2024-08-01,ITEM0083,LOC001,Sales Shipment,-45
ILE00011734,2024-08-01,ITEM0083,LOC001,Adjustment,-1
ILE00011735,2024-08-01,ITEM0084,LOC001,Purchase Receipt,64
ILE00011736,2024-08-01,ITEM0084,LOC001,Sales Shipment,-68
ILE00011737,2024-08-01,ITEM0085,LOC001,Purchase Receipt,113
ILE00011738,2024-08-01,ITEM0085,LOC001,Sales Shipment,-57
ILE00011739,2024-08-01,ITEM0085,LOC001,Adjustment,-1
ILE00011740,2024-08-01,ITEM0086,LOC001,Purchase Receipt,23
ILE00011741,2024-08-01,ITEM0086,LOC001,Sales Shipment,-64
ILE00011742,2024-08-01,ITEM0086,LOC001,Adjustment,2
ILE00011743,2024-08-01,ITEM0087,LOC001,Purchase Receipt,76
ILE00011744,2024-08-01,ITEM0087,LOC001,Sales Shipment,-62
ILE00011745,2024-08-01,ITEM0087,LOC001,Adjustment,3
ILE00011746,2024-08-01,ITEM0088,LOC001,Purchase Receipt,67
ILE00011747,2024-08-01,ITEM0088,LOC001,Sales Shipment,-58
ILE00011748,2024-08-01,ITEM0088,LOC001,Adjustment,-2
ILE00011749,2024-08-01,ITEM0089,LOC001,Purchase Receipt,62
ILE00011750,2024-08-01,ITEM0089,LOC001,Sales Shipment,-47
ILE00011751,2024-08-01,ITEM0090,LOC001,Purchase Receipt,54
ILE00011752,2024-08-01,ITEM0090,LOC001,Sales Shipment,-36
ILE00011753,2024-08-01,ITEM0090,LOC001,Adjustment,2
ILE00011754,2024-08-01,ITEM0091,LOC001,Purchase Receipt,57
ILE00011755,2024-08-01,ITEM0091,LOC001,Sales Shipment,-70
ILE00011756,2024-08-01,ITEM0091,LOC001,Adjustment,-2
ILE00011757,2024-08-01,ITEM0092,LOC001,Purchase Receipt,48
ILE00011758,2024-08-01,ITEM0092,LOC001,Sales Shipment,-46
ILE00011759,2024-08-01,ITEM0093,LOC001,Purchase Receipt,70
ILE00011760,2024-08-01,ITEM0093,LOC001,Sales Shipment,-51
ILE00011761,2024-08-01,ITEM0093,LOC001,Adjustment,-2
ILE00011762,2024-08-01,ITEM0094,LOC001,Purchase Receipt,47
ILE00011763,2024-08-01,ITEM0094,LOC001,Sales Shipment,-60
ILE00011764,2024-08-01,ITEM0094,LOC001,Adjustment,-2
ILE00011765,2024-08-01,ITEM0095,LOC001,Purchase Receipt,58
ILE00011766,2024-08-01,ITEM0095,LOC001,Sales Shipment,-56
ILE00011767,2024-08-01,ITEM0096,LOC001,Purchase Receipt,45
ILE00011768,2024-08-01,ITEM0096,LOC001,Sales Shipment,-70
ILE00011769,2024-08-01,ITEM0096,LOC001,Adjustment,-1
ILE00011770,2024-08-01,ITEM0097,LOC001,Purchase Receipt,122
ILE00011771,2024-08-01,ITEM0097,LOC001,Sales Shipment,-61
ILE00011772,2024-08-01,ITEM0097,LOC001,Adjustment,-3
ILE00011773,2024-08-01,ITEM0098,LOC001,Purchase Receipt,72
ILE00011774,2024-08-01,ITEM0098,LOC001,Sales Shipment,-49
ILE00011775,2024-08-01,ITEM0099,LOC001,Purchase Receipt,86
ILE00011776,2024-08-01,ITEM0099,LOC001,Sales Shipment,-67
ILE00011777,2024-08-01,ITEM0099,LOC001,Adjustment,3
ILE00011778,2024-08-01,ITEM0100,LOC001,Purchase Receipt,72
ILE00011779,2024-08-01,ITEM0100,LOC001,Sales Shipment,-96
ILE00011780,2024-08-01,ITEM0100,LOC001,Adjustment,2
ILE00011781,2024-08-01,ITEM0001,LOC002,Purchase Receipt,79
ILE00011782,2024-08-01,ITEM0001,LOC002,Sales Shipment,-40
ILE00011783,2024-08-01,ITEM0001,LOC002,Adjustment,3
ILE00011784,2024-08-01,ITEM0002,LOC002,Purchase Receipt,58
ILE00011785,2024-08-01,ITEM0002,LOC002,Sales Shipment,-35
ILE00011786,2024-08-01,ITEM0002,LOC002,Adjustment,-2
ILE00011787,2024-08-01,ITEM0003,LOC002,Purchase Receipt,39
ILE00011788,2024-08-01,ITEM0003,LOC002,Sales Shipment,-72
ILE00011789,2024-08-01,ITEM0003,LOC002,Adjustment,2
ILE00011790,2024-08-01,ITEM0004,LOC002,Purchase Receipt,60
ILE00011791,2024-08-01,ITEM0004,LOC002,Sales Shipment,-60
ILE00011792,2024-08-01,ITEM0004,LOC002,Adjustment,-3
ILE00011793,2024-08-01,ITEM0005,LOC002,Purchase Receipt,86
ILE00011794,2024-08-01,ITEM0005,LOC002,Sales Shipment,-60
ILE00011795,2024-08-01,ITEM0006,LOC002,Purchase Receipt,79
ILE00011796,2024-08-01,ITEM0006,LOC002,Sales Shipment,-45
ILE00011797,2024-08-01,ITEM0006,LOC002,Adjustment,-1
ILE00011798,2024-08-01,ITEM0007,LOC002,Purchase Receipt,57
ILE00011799,2024-08-01,ITEM0007,LOC002,Sales Shipment,-30
ILE00011800,2024-08-01,ITEM0008,LOC002,Purchase Receipt,77
ILE00011801,2024-08-01,ITEM0008,LOC002,Sales Shipment,-65
ILE00011802,2024-08-01,ITEM0008,LOC002,Adjustment,1
ILE00011803,2024-08-01,ITEM0009,LOC002,Purchase Receipt,78
ILE00011804,2024-08-01,ITEM0009,LOC002,Sales Shipment,-51
ILE00011805,2024-08-01,ITEM0009,LOC002,Adjustment,1
ILE00011806,2024-08-01,ITEM0010,LOC002,Purchase Receipt,55
ILE00011807,2024-08-01,ITEM0010,LOC002,Sales Shipment,-35
ILE00011808,2024-08-01,ITEM0011,LOC002,Purchase Receipt,71
ILE00011809,2024-08-01,ITEM0011,LOC002,Sales Shipment,-58
ILE00011810,2024-08-01,ITEM0012,LOC002,Purchase Receipt,50
ILE00011811,2024-08-01,ITEM0012,LOC002,Sales Shipment,-23
ILE00011812,2024-08-01,ITEM0012,LOC002,Adjustment,-3
ILE00011813,2024-08-01,ITEM0013,LOC002,Purchase Receipt,66
ILE00011814,2024-08-01,ITEM0013,LOC002,Sales Shipment,-69
ILE00011815,2024-08-01,ITEM0013,LOC002,Adjustment,-1
ILE00011816,2024-08-01,ITEM0014,LOC002,Purchase Receipt,66
ILE00011817,2024-08-01,ITEM0014,LOC002,Sales Shipment,-85
ILE00011818,2024-08-01,ITEM0014,LOC002,Adjustment,3
ILE00011819,2024-08-01,ITEM0015,LOC002,Purchase Receipt,98
ILE00011820,2024-08-01,ITEM0015,LOC002,Sales Shipment,-66
ILE00011821,2024-08-01,ITEM0015,LOC002,Adjustment,-1
ILE00011822,2024-08-01,ITEM0016,LOC002,Purchase Receipt,64
