sales_order_id,order_date,customer_id,location_id,salesperson_id,sales_channel,document_status,currency_code
SO103816,2024-09-04,CUST0093,LOC004,SP011,Direct,Posted,USD
SO103817,2024-09-04,CUST0137,LOC003,SP008,E-commerce,Posted,USD
SO103818,2024-09-04,CUST0026,LOC004,SP011,Direct,Posted,USD
SO103819,2024-09-04,CUST0284,LOC001,SP002,Direct,Posted,USD
SO103820,2024-09-05,CUST0012,LOC005,SP014,Direct,Posted,USD
SO103821,2024-09-05,CUST0245,LOC005,SP013,Direct,Posted,USD
SO103822,2024-09-05,CUST0238,LOC004,SP011,E-commerce,Posted,USD
SO103823,2024-09-05,CUST0056,LOC004,SP012,Direct,Posted,USD
SO103824,2024-09-05,CUST0025,LOC003,SP007,Direct,Posted,USD
SO103825,2024-09-05,CUST0206,LOC005,SP014,E-commerce,Posted,USD
SO103826,2024-09-05,CUST0067,LOC001,SP001,Direct,Posted,USD
SO103827,2024-09-05,CUST0134,LOC002,SP006,Direct,Posted,USD
SO103828,2024-09-05,CUST0048,LOC005,SP014,E-commerce,Posted,USD
SO103829,2024-09-05,CUST0057,LOC001,SP002,Direct,Posted,USD
SO103830,2024-09-05,CUST0195,LOC001,SP003,Direct,Posted,USD
SO103831,2024-09-05,CUST0007,LOC001,SP003,E-commerce,Posted,USD
SO103832,2024-09-05,CUST0033,LOC005,SP015,Direct,Posted,USD
SO103833,2024-09-05,CUST0048,LOC003,SP008,E-commerce,Posted,USD
SO103834,2024-09-05,CUST0044,LOC001,SP001,Direct,Posted,USD
SO103835,2024-09-05,CUST0245,LOC004,SP012,Direct,Posted,USD
SO103836,2024-09-05,CUST0162,LOC001,SP003,Partner,Posted,USD
SO103837,2024-09-05,CUST0083,LOC003,SP007,E-commerce,Posted,USD
SO103838,2024-09-05,CUST0174,LOC004,SP011,Direct,Posted,USD
SO103839,2024-09-05,CUST0248,LOC003,SP007,E-commerce,Posted,USD
SO103840,2024-09-05,CUST0053,LOC001,SP003,Partner,Posted,USD
SO103841,2024-09-05,CUST0134,LOC002,SP005,Direct,Posted,USD
SO103842,2024-09-05,CUST0296,LOC006,SP017,E-commerce,Posted,USD
SO103843,2024-09-05,CUST0072,LOC001,SP001,Partner,Posted,USD
SO103844,2024-09-05,CUST0199,LOC005,SP013,E-commerce,Posted,USD
SO103845,2024-09-06,CUST0197,LOC004,SP010,Direct,Posted,USD
SO103846,2024-09-06,CUST0175,LOC001,SP001,Direct,Posted,USD
SO103847,2024-09-06,CUST0300,LOC002,SP005,E-commerce,Posted,USD
SO103848,2024-09-06,CUST0107,LOC006,SP017,Partner,Posted,USD
SO103849,2024-09-06,CUST0166,LOC006,SP016,Direct,Posted,USD
SO103850,2024-09-06,CUST0234,LOC005,SP013,E-commerce,Posted,USD
SO103851,2024-09-06,CUST0171,LOC003,SP007,Direct,Posted,USD
SO103852,2024-09-06,CUST0107,LOC004,SP012,Direct,Posted,USD
SO103853,2024-09-06,CUST0210,LOC004,SP012,E-commerce,Posted,USD
SO103854,2024-09-06,CUST0030,LOC003,SP007,Partner,Posted,USD
SO103855,2024-09-06,CUST0208,LOC001,SP001,Direct,Posted,USD
SO103856,2024-09-06,CUST0034,LOC001,SP003,Partner,Posted,USD
SO103857,2024-09-06,CUST0030,LOC002,SP005,Direct,Posted,USD
SO103858,2024-09-06,CUST0131,LOC002,SP005,Direct,Posted,USD
SO103859,2024-09-06,CUST0257,LOC006,SP018,Direct,Posted,USD
SO103860,2024-09-06,CUST0270,LOC002,SP006,Direct,Posted,USD
SO103861,2024-09-06,CUST0039,LOC004,SP012,E-commerce,Posted,USD
SO103862,2024-09-06,CUST0288,LOC003,SP009,Direct,Posted,USD
SO103863,2024-09-06,CUST0197,LOC001,SP003,Direct,Posted,USD
SO103864,2024-09-06,CUST0259,LOC001,SP003,E-commerce,Posted,USD
SO103865,2024-09-07,CUST0011,LOC006,SP018,Direct,Posted,USD
SO103866,2024-09-07,CUST0147,LOC004,SP010,E-commerce,Posted,USD
SO103867,2024-09-07,CUST0039,LOC001,SP003,Direct,Posted,USD
SO103868,2024-09-07,CUST0108,LOC005,SP014,Direct,Posted,USD
SO103869,2024-09-07,CUST0149,LOC004,SP011,Direct,Posted,USD
SO103870,2024-09-07,CUST0224,LOC001,SP003,E-commerce,Posted,USD
SO103871,2024-09-07,CUST0199,LOC001,SP002,E-commerce,Posted,USD
SO103872,2024-09-07,CUST0187,LOC001,SP002,Direct,Posted,USD
SO103873,2024-09-07,CUST0279,LOC006,SP016,Direct,Posted,USD
SO103874,2024-09-07,CUST0093,LOC001,SP003,Direct,Posted,USD
SO103875,2024-09-07,CUST0014,LOC004,SP012,Partner,Posted,USD
SO103876,2024-09-07,CUST0045,LOC006,SP016,Direct,Posted,USD
SO103877,2024-09-08,CUST0042,LOC001,SP001,Direct,Posted,USD
SO103878,2024-09-08,CUST0145,LOC003,SP008,Partner,Posted,USD
SO103879,2024-09-08,CUST0272,LOC003,SP008,Direct,Posted,USD
SO103880,2024-09-08,CUST0225,LOC006,SP018,Direct,Posted,USD
SO103881,2024-09-08,CUST0207,LOC006,SP017,Direct,Posted,USD
SO103882,2024-09-08,CUST0139,LOC006,SP017,E-commerce,Posted,USD
SO103883,2024-09-08,CUST0215,LOC006,SP018,Partner,Posted,USD
SO103884,2024-09-08,CUST0222,LOC003,SP009,Direct,Posted,USD
SO103885,2024-09-08,CUST0267,LOC004,SP011,E-commerce,Posted,USD
SO103886,2024-09-08,CUST0118,LOC006,SP016,Partner,Posted,USD
SO103887,2024-09-09,CUST0045,LOC005,SP013,E-commerce,Posted,USD
SO103888,2024-09-09,CUST0269,LOC003,SP008,Direct,Posted,USD
SO103889,2024-09-09,CUST0224,LOC005,SP014,Direct,Posted,USD
SO103890,2024-09-09,CUST0025,LOC003,SP008,Direct,Posted,USD
SO103891,2024-09-09,CUST0241,LOC004,SP011,Direct,Posted,USD
SO103892,2024-09-09,CUST0011,LOC003,SP008,Direct,Posted,USD
SO103893,2024-09-09,CUST0015,LOC006,SP017,Direct,Posted,USD
SO103894,2024-09-09,CUST0298,LOC006,SP016,Direct,Posted,USD
SO103895,2024-09-09,CUST0236,LOC003,SP007,Partner,Posted,USD
SO103896,2024-09-09,CUST0080,LOC003,SP007,Partner,Posted,USD
SO103897,2024-09-09,CUST0102,LOC003,SP009,Direct,Posted,USD
SO103898,2024-09-09,CUST0224,LOC006,SP017,Partner,Posted,USD
SO103899,2024-09-09,CUST0027,LOC002,SP006,Partner,Posted,USD
SO103900,2024-09-09,CUST0223,LOC006,SP016,Direct,Posted,USD
SO103901,2024-09-09,CUST0249,LOC001,SP002,Direct,Posted,USD
SO103902,2024-09-09,CUST0121,LOC005,SP015,Direct,Posted,USD
SO103903,2024-09-09,CUST0104,LOC004,SP012,Direct,Posted,USD
SO103904,2024-09-09,CUST0155,LOC002,SP004,Partner,Posted,USD
SO103905,2024-09-09,CUST0187,LOC006,SP017,E-commerce,Posted,USD
SO103906,2024-09-09,CUST0073,LOC005,SP015,Direct,Posted,USD
SO103907,2024-09-09,CUST0153,LOC006,SP018,Partner,Posted,USD
SO103908,2024-09-09,CUST0157,LOC002,SP004,Direct,Posted,USD
SO103909,2024-09-09,CUST0080,LOC001,SP001,E-commerce,Posted,USD
SO103910,2024-09-09,CUST0171,LOC004,SP010,E-commerce,Posted,USD
SO103911,2024-09-09,CUST0294,LOC002,SP004,E-commerce,Posted,USD
SO103912,2024-09-10,CUST0166,LOC006,SP017,E-commerce,Posted,USD
SO103913,2024-09-10,CUST0203,LOC001,SP001,Partner,Posted,USD
SO103914,2024-09-10,CUST0015,LOC004,SP012,Partner,Posted,USD
SO103915,2024-09-10,CUST0156,LOC005,SP015,E-commerce,Posted,USD
SO103916,2024-09-10,CUST0095,LOC003,SP007,Direct,Posted,USD
SO103917,2024-09-10,CUST0089,LOC003,SP007,Direct,Posted,USD
SO103918,2024-09-10,CUST0205,LOC002,SP004,Direct,Posted,USD
SO103919,2024-09-10,CUST0242,LOC006,SP017,Direct,Posted,USD
SO103920,2024-09-10,CUST0208,LOC005,SP014,E-commerce,Posted,USD
SO103921,2024-09-10,CUST0112,LOC005,SP014,E-commerce,Posted,USD
SO103922,2024-09-10,CUST0031,LOC002,SP006,Direct,Posted,USD
SO103923,2024-09-10,CUST0061,LOC002,SP004,Partner,Posted,USD
SO103924,2024-09-10,CUST0111,LOC005,SP014,Partner,Posted,USD
SO103925,2024-09-10,CUST0197,LOC003,SP008,Partner,Posted,USD
SO103926,2024-09-10,CUST0208,LOC003,SP007,Partner,Posted,USD
SO103927,2024-09-10,CUST0067,LOC006,SP016,Direct,Posted,USD
SO103928,2024-09-10,CUST0095,LOC004,SP010,E-commerce,Posted,USD
SO103929,2024-09-10,CUST0043,LOC005,SP013,Direct,Posted,USD
SO103930,2024-09-10,CUST0222,LOC004,SP012,E-commerce,Posted,USD
SO103931,2024-09-10,CUST0056,LOC003,SP008,Direct,Posted,USD
SO103932,2024-09-10,CUST0210,LOC005,SP015,E-commerce,Posted,USD
SO103933,2024-09-10,CUST0157,LOC006,SP018,E-commerce,Posted,USD
SO103934,2024-09-10,CUST0183,LOC006,SP018,Direct,Posted,USD
SO103935,2024-09-10,CUST0273,LOC003,SP008,Direct,Posted,USD
SO103936,2024-09-10,CUST0285,LOC001,SP001,E-commerce,Posted,USD
SO103937,2024-09-11,CUST0103,LOC001,SP001,Direct,Posted,USD
SO103938,2024-09-11,CUST0155,LOC003,SP009,Direct,Posted,USD
SO103939,2024-09-11,CUST0119,LOC002,SP004,Direct,Posted,USD
SO103940,2024-09-11,CUST0154,LOC001,SP002,Direct,Posted,USD
SO103941,2024-09-11,CUST0127,LOC003,SP009,Direct,Posted,USD
SO103942,2024-09-11,CUST0070,LOC003,SP009,Direct,Posted,USD
SO103943,2024-09-11,CUST0257,LOC004,SP011,E-commerce,Posted,USD
SO103944,2024-09-11,CUST0021,LOC004,SP011,E-commerce,Posted,USD
SO103945,2024-09-11,CUST0193,LOC001,SP003,Direct,Posted,USD
SO103946,2024-09-11,CUST0046,LOC001,SP002,Direct,Posted,USD
SO103947,2024-09-11,CUST0300,LOC004,SP010,Direct,Posted,USD
SO103948,2024-09-11,CUST0185,LOC005,SP015,E-commerce,Posted,USD
SO103949,2024-09-11,CUST0074,LOC003,SP009,Direct,Posted,USD
SO103950,2024-09-11,CUST0251,LOC005,SP014,Direct,Posted,USD
SO103951,2024-09-12,CUST0190,LOC004,SP012,E-commerce,Posted,USD
SO103952,2024-09-12,CUST0148,LOC002,SP006,Direct,Posted,USD
SO103953,2024-09-12,CUST0174,LOC003,SP009,E-commerce,Posted,USD
SO103954,2024-09-12,CUST0172,LOC004,SP011,E-commerce,Posted,USD
SO103955,2024-09-12,CUST0209,LOC005,SP013,Partner,Posted,USD
SO103956,2024-09-12,CUST0171,LOC005,SP013,Partner,Posted,USD
SO103957,2024-09-12,CUST0208,LOC006,SP018,E-commerce,Posted,USD
SO103958,2024-09-12,CUST0090,LOC005,SP013,Direct,Posted,USD
SO103959,2024-09-12,CUST0194,LOC002,SP004,Direct,Posted,USD
SO103960,2024-09-12,CUST0081,LOC003,SP008,E-commerce,Posted,USD
SO103961,2024-09-12,CUST0098,LOC003,SP007,E-commerce,Posted,USD
SO103962,2024-09-12,CUST0217,LOC006,SP017,Direct,Posted,USD
SO103963,2024-09-12,CUST0025,LOC003,SP007,Direct,Posted,USD
SO103964,2024-09-12,CUST0257,LOC005,SP013,Direct,Posted,USD
SO103965,2024-09-12,CUST0279,LOC005,SP015,E-commerce,Posted,USD
SO103966,2024-09-12,CUST0214,LOC005,SP014,E-commerce,Posted,USD
SO103967,2024-09-12,CUST0279,LOC006,SP016,E-commerce,Posted,USD
SO103968,2024-09-12,CUST0090,LOC001,SP001,Direct,Posted,USD
SO103969,2024-09-12,CUST0261,LOC003,SP007,Direct,Posted,USD
SO103970,2024-09-13,CUST0013,LOC005,SP015,E-commerce,Posted,USD
SO103971,2024-09-13,CUST0046,LOC001,SP002,E-commerce,Posted,USD
SO103972,2024-09-13,CUST0112,LOC003,SP008,Partner,Posted,USD
SO103973,2024-09-13,CUST0037,LOC001,SP002,Partner,Posted,USD
SO103974,2024-09-13,CUST0245,LOC001,SP001,E-commerce,Posted,USD
SO103975,2024-09-13,CUST0025,LOC005,SP014,Direct,Posted,USD
SO103976,2024-09-13,CUST0014,LOC002,SP005,E-commerce,Posted,USD
SO103977,2024-09-13,CUST0257,LOC004,SP010,E-commerce,Posted,USD
SO103978,2024-09-13,CUST0085,LOC005,SP014,Direct,Posted,USD
SO103979,2024-09-13,CUST0132,LOC004,SP012,Partner,Posted,USD
SO103980,2024-09-13,CUST0282,LOC005,SP013,Direct,Posted,USD
SO103981,2024-09-13,CUST0064,LOC003,SP008,E-commerce,Posted,USD
SO103982,2024-09-13,CUST0049,LOC006,SP016,E-commerce,Posted,USD
SO103983,2024-09-13,CUST0120,LOC002,SP005,E-commerce,Posted,USD
SO103984,2024-09-14,CUST0141,LOC004,SP010,Partner,Posted,USD
SO103985,2024-09-14,CUST0135,LOC001,SP002,Direct,Posted,USD
SO103986,2024-09-14,CUST0196,LOC004,SP010,Partner,Posted,USD
SO103987,2024-09-14,CUST0188,LOC001,SP002,Direct,Posted,USD
SO103988,2024-09-14,CUST0145,LOC006,SP017,Direct,Posted,USD
SO103989,2024-09-14,CUST0076,LOC005,SP014,Direct,Posted,USD
SO103990,2024-09-14,CUST0281,LOC005,SP014,Partner,Posted,USD
SO103991,2024-09-14,CUST0214,LOC004,SP012,Partner,Posted,USD
SO103992,2024-09-14,CUST0056,LOC003,SP008,Direct,Posted,USD
SO103993,2024-09-14,CUST0112,LOC002,SP004,Direct,Posted,USD
SO103994,2024-09-14,CUST0127,LOC004,SP011,Direct,Posted,USD
SO103995,2024-09-14,CUST0029,LOC005,SP014,Direct,Posted,USD
SO103996,2024-09-14,CUST0010,LOC003,SP009,Direct,Posted,USD
SO103997,2024-09-15,CUST0296,LOC002,SP005,E-commerce,Posted,USD
SO103998,2024-09-15,CUST0023,LOC003,SP008,Direct,Posted,USD
SO103999,2024-09-15,CUST0189,LOC001,SP002,E-commerce,Posted,USD
SO104000,2024-09-15,CUST0272,LOC003,SP007,Direct,Posted,USD
SO104001,2024-09-15,CUST0147,LOC005,SP015,Direct,Posted,USD
SO104002,2024-09-15,CUST0199,LOC001,SP001,Direct,Posted,USD
SO104003,2024-09-15,CUST0258,LOC005,SP014,E-commerce,Posted,USD
SO104004,2024-09-15,CUST0177,LOC005,SP014,Direct,Posted,USD
SO104005,2024-09-15,CUST0236,LOC001,SP001,Direct,Posted,USD
SO104006,2024-09-15,CUST0252,LOC004,SP011,E-commerce,Posted,USD
SO104007,2024-09-15,CUST0090,LOC003,SP009,Direct,Posted,USD
SO104008,2024-09-15,CUST0186,LOC001,SP002,E-commerce,Posted,USD
SO104009,2024-09-15,CUST0197,LOC004,SP010,E-commerce,Posted,USD
SO104010,2024-09-16,CUST0147,LOC001,SP003,Partner,Posted,USD
SO104011,2024-09-16,CUST0052,LOC003,SP009,Direct,Posted,USD
SO104012,2024-09-16,CUST0228,LOC001,SP001,Partner,Posted,USD
SO104013,2024-09-16,CUST0053,LOC005,SP015,E-commerce,Posted,USD
SO104014,2024-09-16,CUST0081,LOC001,SP003,Direct,Posted,USD
SO104015,2024-09-16,CUST0190,LOC006,SP016,E-commerce,Posted,USD
SO104016,2024-09-16,CUST0224,LOC002,SP006,E-commerce,Posted,USD
SO104017,2024-09-16,CUST0008,LOC001,SP003,Direct,Posted,USD
SO104018,2024-09-16,CUST0266,LOC001,SP003,Partner,Posted,USD
SO104019,2024-09-16,CUST0170,LOC006,SP016,Direct,Posted,USD
SO104020,2024-09-16,CUST0124,LOC005,SP014,Partner,Posted,USD
SO104021,2024-09-16,CUST0022,LOC005,SP015,Direct,Posted,USD
SO104022,2024-09-16,CUST0222,LOC004,SP012,Direct,Posted,USD
SO104023,2024-09-16,CUST0076,LOC004,SP012,Direct,Posted,USD
SO104024,2024-09-17,CUST0127,LOC003,SP009,Direct,Posted,USD
SO104025,2024-09-17,CUST0274,LOC005,SP015,Direct,Posted,USD
SO104026,2024-09-17,CUST0010,LOC005,SP015,Direct,Posted,USD
SO104027,2024-09-17,CUST0045,LOC002,SP004,E-commerce,Posted,USD
SO104028,2024-09-17,CUST0208,LOC006,SP016,E-commerce,Posted,USD
SO104029,2024-09-17,CUST0013,LOC003,SP008,Partner,Posted,USD
SO104030,2024-09-17,CUST0053,LOC005,SP014,Direct,Posted,USD
SO104031,2024-09-17,CUST0030,LOC003,SP007,Direct,Posted,USD
SO104032,2024-09-17,CUST0235,LOC003,SP008,Direct,Posted,USD
SO104033,2024-09-17,CUST0246,LOC001,SP001,Direct,Posted,USD
SO104034,2024-09-17,CUST0137,LOC003,SP007,Direct,Posted,USD
SO104035,2024-09-17,CUST0002,LOC005,SP015,Partner,Posted,USD
SO104036,2024-09-17,CUST0170,LOC005,SP014,E-commerce,Posted,USD
SO104037,2024-09-17,CUST0047,LOC003,SP008,Direct,Posted,USD
SO104038,2024-09-17,CUST0032,LOC003,SP007,Direct,Posted,USD
SO104039,2024-09-17,CUST0025,LOC005,SP015,Partner,Posted,USD
SO104040,2024-09-17,CUST0197,LOC001,SP003,E-commerce,Posted,USD
SO104041,2024-09-18,CUST0103,LOC006,SP018,Partner,Posted,USD
SO104042,2024-09-18,CUST0284,LOC003,SP009,Partner,Posted,USD
SO104043,2024-09-18,CUST0001,LOC005,SP013,Partner,Posted,USD
SO104044,2024-09-18,CUST0028,LOC002,SP004,Partner,Posted,USD
SO104045,2024-09-18,CUST0170,LOC001,SP001,Direct,Posted,USD
SO104046,2024-09-18,CUST0179,LOC004,SP012,Direct,Posted,USD
SO104047,2024-09-18,CUST0006,LOC002,SP005,Direct,Posted,USD
SO104048,2024-09-18,CUST0051,LOC003,SP008,Partner,Posted,USD
SO104049,2024-09-18,CUST0115,LOC003,SP007,E-commerce,Posted,USD
SO104050,2024-09-18,CUST0053,LOC001,SP002,Direct,Posted,USD
SO104051,2024-09-18,CUST0236,LOC002,SP006,Direct,Posted,USD
SO104052,2024-09-18,CUST0296,LOC003,SP008,Partner,Posted,USD
SO104053,2024-09-18,CUST0113,LOC001,SP003,Direct,Posted,USD
SO104054,2024-09-18,CUST0120,LOC001,SP003,Direct,Posted,USD
SO104055,2024-09-18,CUST0114,LOC005,SP014,Direct,Posted,USD
SO104056,2024-09-18,CUST0249,LOC001,SP003,E-commerce,Posted,USD
SO104057,2024-09-18,CUST0255,LOC001,SP002,E-commerce,Posted,USD
SO104058,2024-09-18,CUST0246,LOC005,SP015,Direct,Posted,USD
SO104059,2024-09-18,CUST0266,LOC001,SP003,E-commerce,Posted,USD
SO104060,2024-09-19,CUST0174,LOC004,SP012,Partner,Posted,USD
SO104061,2024-09-19,CUST0280,LOC003,SP009,Direct,Posted,USD
SO104062,2024-09-19,CUST0168,LOC001,SP002,E-commerce,Posted,USD
SO104063,2024-09-19,CUST0242,LOC003,SP007,E-commerce,Posted,USD
SO104064,2024-09-19,CUST0081,LOC002,SP004,Direct,Posted,USD
SO104065,2024-09-19,CUST0125,LOC003,SP007,Direct,Posted,USD
SO104066,2024-09-19,CUST0180,LOC005,SP013,Partner,Posted,USD
SO104067,2024-09-19,CUST0222,LOC004,SP012,E-commerce,Posted,USD
SO104068,2024-09-19,CUST0210,LOC002,SP005,Direct,Posted,USD
SO104069,2024-09-19,CUST0012,LOC003,SP007,Partner,Posted,USD
SO104070,2024-09-19,CUST0191,LOC003,SP009,Direct,Posted,USD
SO104071,2024-09-19,CUST0283,LOC006,SP016,E-commerce,Posted,USD
SO104072,2024-09-19,CUST0033,LOC006,SP016,Direct,Posted,USD
SO104073,2024-09-19,CUST0069,LOC002,SP006,E-commerce,Posted,USD
SO104074,2024-09-19,CUST0266,LOC006,SP016,E-commerce,Posted,USD
SO104075,2024-09-19,CUST0008,LOC005,SP013,Partner,Posted,USD
SO104076,2024-09-19,CUST0146,LOC006,SP018,Direct,Posted,USD
SO104077,2024-09-19,CUST0276,LOC005,SP014,Partner,Posted,USD
SO104078,2024-09-19,CUST0203,LOC006,SP017,Direct,Posted,USD
SO104079,2024-09-19,CUST0023,LOC001,SP001,Partner,Posted,USD
SO104080,2024-09-19,CUST0106,LOC001,SP003,Direct,Posted,USD
SO104081,2024-09-20,CUST0047,LOC003,SP008,Partner,Posted,USD
SO104082,2024-09-20,CUST0213,LOC006,SP017,E-commerce,Posted,USD
SO104083,2024-09-20,CUST0184,LOC001,SP003,E-commerce,Posted,USD
SO104084,2024-09-20,CUST0101,LOC004,SP010,Direct,Posted,USD
SO104085,2024-09-20,CUST0167,LOC006,SP018,Direct,Posted,USD
SO104086,2024-09-20,CUST0205,LOC005,SP014,Direct,Posted,USD
SO104087,2024-09-20,CUST0108,LOC002,SP004,Direct,Posted,USD
SO104088,2024-09-20,CUST0259,LOC004,SP012,Direct,Posted,USD
SO104089,2024-09-20,CUST0161,LOC002,SP006,E-commerce,Posted,USD
SO104090,2024-09-20,CUST0016,LOC003,SP008,Direct,Posted,USD
SO104091,2024-09-20,CUST0184,LOC004,SP011,E-commerce,Posted,USD
SO104092,2024-09-20,CUST0173,LOC002,SP006,Partner,Posted,USD
SO104093,2024-09-20,CUST0054,LOC001,SP003,Partner,Posted,USD
SO104094,2024-09-20,CUST0195,LOC004,SP012,E-commerce,Posted,USD
SO104095,2024-09-20,CUST0240,LOC001,SP002,E-commerce,Posted,USD
SO104096,2024-09-20,CUST0039,LOC006,SP018,Direct,Posted,USD
SO104097,2024-09-20,CUST0142,LOC005,SP013,E-commerce,Posted,USD
SO104098,2024-09-20,CUST0269,LOC003,SP009,Partner,Posted,USD
SO104099,2024-09-20,CUST0294,LOC003,SP008,Direct,Posted,USD
SO104100,2024-09-20,CUST0024,LOC005,SP015,E-commerce,Posted,USD
SO104101,2024-09-20,CUST0148,LOC003,SP007,Direct,Posted,USD
SO104102,2024-09-20,CUST0132,LOC005,SP015,Direct,Posted,USD
SO104103,2024-09-20,CUST0189,LOC001,SP002,E-commerce,Posted,USD
SO104104,2024-09-20,CUST0226,LOC006,SP017,Direct,Posted,USD
SO104105,2024-09-20,CUST0249,LOC005,SP014,Direct,Posted,USD
SO104106,2024-09-20,CUST0199,LOC006,SP018,E-commerce,Posted,USD
SO104107,2024-09-20,CUST0245,LOC006,SP017,Direct,Posted,USD
SO104108,2024-09-20,CUST0182,LOC001,SP001,Direct,Posted,USD
SO104109,2024-09-21,CUST0056,LOC002,SP005,Direct,Posted,USD
SO104110,2024-09-21,CUST0229,LOC006,SP017,Partner,Posted,USD
SO104111,2024-09-21,CUST0048,LOC002,SP006,Partner,Posted,USD
SO104112,2024-09-21,CUST0032,LOC001,SP002,Direct,Posted,USD
SO104113,2024-09-21,CUST0223,LOC004,SP012,Direct,Posted,USD
SO104114,2024-09-21,CUST0151,LOC001,SP001,Direct,Posted,USD
SO104115,2024-09-22,CUST0037,LOC005,SP013,E-commerce,Posted,USD
SO104116,2024-09-22,CUST0210,LOC004,SP011,E-commerce,Posted,USD
SO104117,2024-09-22,CUST0183,LOC004,SP010,Direct,Posted,USD
SO104118,2024-09-22,CUST0151,LOC004,SP010,E-commerce,Posted,USD
SO104119,2024-09-22,CUST0276,LOC001,SP002,Direct,Posted,USD
SO104120,2024-09-22,CUST0289,LOC005,SP014,Partner,Posted,USD
SO104121,2024-09-22,CUST0052,LOC005,SP015,E-commerce,Posted,USD
SO104122,2024-09-22,CUST0203,LOC005,SP014,Direct,Posted,USD
SO104123,2024-09-22,CUST0149,LOC002,SP004,Partner,Posted,USD
SO104124,2024-09-22,CUST0221,LOC002,SP006,Partner,Posted,USD
SO104125,2024-09-22,CUST0096,LOC001,SP003,E-commerce,Posted,USD
SO104126,2024-09-23,CUST0073,LOC001,SP002,Direct,Posted,USD
SO104127,2024-09-23,CUST0086,LOC003,SP008,Direct,Posted,USD
SO104128,2024-09-23,CUST0014,LOC006,SP017,Direct,Posted,USD
SO104129,2024-09-23,CUST0244,LOC006,SP017,Direct,Posted,USD
SO104130,2024-09-23,CUST0081,LOC003,SP007,E-commerce,Posted,USD
SO104131,2024-09-23,CUST0261,LOC001,SP003,E-commerce,Posted,USD
SO104132,2024-09-23,CUST0145,LOC003,SP007,Direct,Posted,USD
SO104133,2024-09-23,CUST0290,LOC002,SP004,Direct,Posted,USD
SO104134,2024-09-23,CUST0091,LOC003,SP009,Direct,Posted,USD
SO104135,2024-09-23,CUST0269,LOC005,SP015,Direct,Posted,USD
SO104136,2024-09-23,CUST0127,LOC001,SP001,Direct,Posted,USD
SO104137,2024-09-23,CUST0160,LOC004,SP010,Partner,Posted,USD
SO104138,2024-09-23,CUST0202,LOC005,SP015,E-commerce,Posted,USD
SO104139,2024-09-23,CUST0287,LOC002,SP005,Partner,Posted,USD
SO104140,2024-09-23,CUST0105,LOC003,SP009,Direct,Posted,USD
SO104141,2024-09-23,CUST0064,LOC004,SP011,E-commerce,Posted,USD
SO104142,2024-09-24,CUST0123,LOC001,SP001,Direct,Posted,USD
SO104143,2024-09-24,CUST0038,LOC002,SP004,Partner,Posted,USD
SO104144,2024-09-24,CUST0113,LOC006,SP018,E-commerce,Posted,USD
SO104145,2024-09-24,CUST0300,LOC001,SP003,Partner,Posted,USD
SO104146,2024-09-24,CUST0235,LOC005,SP013,Partner,Posted,USD
SO104147,2024-09-24,CUST0109,LOC001,SP003,Direct,Posted,USD
SO104148,2024-09-24,CUST0169,LOC001,SP001,Direct,Posted,USD
SO104149,2024-09-24,CUST0199,LOC001,SP002,Direct,Posted,USD
SO104150,2024-09-24,CUST0166,LOC004,SP011,Direct,Posted,USD
SO104151,2024-09-24,CUST0170,LOC003,SP007,Partner,Posted,USD
SO104152,2024-09-24,CUST0072,LOC003,SP008,Partner,Posted,USD
SO104153,2024-09-24,CUST0292,LOC003,SP008,E-commerce,Posted,USD
SO104154,2024-09-24,CUST0257,LOC005,SP015,Direct,Posted,USD
SO104155,2024-09-24,CUST0008,LOC004,SP011,E-commerce,Posted,USD
SO104156,2024-09-24,CUST0260,LOC003,SP008,Direct,Posted,USD
SO104157,2024-09-24,CUST0040,LOC003,SP007,Direct,Posted,USD
SO104158,2024-09-24,CUST0036,LOC001,SP003,Direct,Posted,USD
SO104159,2024-09-24,CUST0098,LOC003,SP007,E-commerce,Posted,USD
SO104160,2024-09-24,CUST0250,LOC005,SP013,Direct,Posted,USD
SO104161,2024-09-24,CUST0171,LOC002,SP004,Partner,Posted,USD
SO104162,2024-09-24,CUST0142,LOC005,SP013,E-commerce,Posted,USD
SO104163,2024-09-24,CUST0154,LOC004,SP011,Partner,Posted,USD
SO104164,2024-09-25,CUST0023,LOC003,SP007,Direct,Posted,USD
SO104165,2024-09-25,CUST0250,LOC006,SP016,E-commerce,Posted,USD
SO104166,2024-09-25,CUST0077,LOC001,SP003,E-commerce,Posted,USD
SO104167,2024-09-25,CUST0199,LOC001,SP003,Direct,Posted,USD
SO104168,2024-09-25,CUST0105,LOC002,SP005,E-commerce,Posted,USD
SO104169,2024-09-25,CUST0247,LOC006,SP018,Direct,Posted,USD
SO104170,2024-09-25,CUST0192,LOC003,SP007,Partner,Posted,USD
SO104171,2024-09-25,CUST0229,LOC001,SP002,Direct,Posted,USD
SO104172,2024-09-25,CUST0086,LOC006,SP018,Direct,Posted,USD
SO104173,2024-09-25,CUST0227,LOC003,SP008,Partner,Posted,USD
SO104174,2024-09-25,CUST0146,LOC002,SP006,Partner,Posted,USD
SO104175,2024-09-25,CUST0180,LOC001,SP003,Direct,Posted,USD
SO104176,2024-09-25,CUST0239,LOC001,SP003,Direct,Posted,USD
