sales_line_id,sales_order_id,item_id,quantity,unit_price,unit_cost,discount_pct
LINE0008671,SO105207,ITEM0024,2,262.8,200.55,0.08
LINE0008672,SO105208,ITEM0006,5,550.73,358.99,0.0
LINE0008673,SO105209,ITEM0039,6,626.11,334.47,0.05
LINE0008674,SO105210,ITEM0030,1,434.68,248.72,0.05
LINE0008675,SO105211,ITEM0074,5,267.32,187.55,0.0
LINE0008676,SO105212,ITEM0075,5,775.3,531.42,0.0
LINE0008677,SO105213,ITEM0003,10,557.43,455.21,0.15
LINE0008678,SO105213,ITEM0004,2,577.35,281.53,0.0
LINE0008679,SO105214,ITEM0060,1,337.23,215.96,0.03
LINE0008680,SO105215,ITEM0096,5,433.27,320.6,0.05
LINE0008681,SO105215,ITEM0077,10,894.14,647.4,0.03
LINE0008682,SO105215,ITEM0069,4,395.24,304.56,0.15
LINE0008683,SO105216,ITEM0070,4,634.64,403.05,0.0
LINE0008684,SO105217,ITEM0001,4,590.79,302.24,0.05
LINE0008685,SO105218,ITEM0048,5,788.25,546.3,0.1
LINE0008686,SO105218,ITEM0081,6,883.13,590.31,0.0
LINE0008687,SO105218,ITEM0005,6,215.06,143.68,0.1
LINE0008688,SO105219,ITEM0014,6,102.77,61.48,0.08
LINE0008689,SO105219,ITEM0008,6,293.15,201.87,0.0
LINE0008690,SO105220,ITEM0076,1,79.16,61.93,0.08
LINE0008691,SO105221,ITEM0026,6,248.43,121.16,0.0
LINE0008692,SO105221,ITEM0089,2,99.28,50.8,0.03
LINE0008693,SO105221,ITEM0052,3,782.58,559.32,0.0
LINE0008694,SO105222,ITEM0031,10,717.94,437.48,0.0
LINE0008695,SO105222,ITEM0055,1,808.89,484.96,0.03
LINE0008696,SO105222,ITEM0020,8,178.62,106.28,0.05
LINE0008697,SO105223,ITEM0009,4,621.29,379.29,0.08
LINE0008698,SO105224,ITEM0043,10,265.7,167.85,0.05
LINE0008699,SO105224,ITEM0095,5,400.17,256.59,0.0
LINE0008700,SO105224,ITEM0019,8,249.02,185.32,0.15
LINE0008701,SO105225,ITEM0091,10,264.06,164.43,0.0
LINE0008702,SO105225,ITEM0060,8,312.89,215.96,0.1
LINE0008703,SO105225,ITEM0064,4,249.4,175.02,0.15
LINE0008704,SO105226,ITEM0091,2,237.65,164.43,0.1
LINE0008705,SO105227,ITEM0012,10,559.92,397.08,0.05
LINE0008706,SO105228,ITEM0075,5,736.54,531.42,0.05
LINE0008707,SO105228,ITEM0089,2,92.12,50.8,0.1
LINE0008708,SO105228,ITEM0085,5,709.52,350.95,0.0
LINE0008709,SO105229,ITEM0007,5,509.1,285.58,0.05
LINE0008710,SO105229,ITEM0070,5,602.91,403.05,0.05
LINE0008711,SO105229,ITEM0096,3,419.58,320.6,0.08
LINE0008712,SO105230,ITEM0017,3,222.65,135.93,0.1
LINE0008713,SO105230,ITEM0013,6,389.37,233.6,0.15
LINE0008714,SO105231,ITEM0015,8,572.71,414.04,0.05
LINE0008715,SO105232,ITEM0022,8,104.98,66.39,0.0
LINE0008716,SO105232,ITEM0051,8,856.63,451.36,0.05
LINE0008717,SO105233,ITEM0013,1,389.37,233.6,0.15
LINE0008718,SO105234,ITEM0084,5,279.0,220.87,0.1
LINE0008719,SO105235,ITEM0041,8,120.28,82.69,0.15
LINE0008720,SO105236,ITEM0072,5,258.29,139.97,0.03
LINE0008721,SO105236,ITEM0046,5,221.01,125.92,0.0
LINE0008722,SO105237,ITEM0092,4,114.6,73.09,0.0
LINE0008723,SO105238,ITEM0032,8,571.97,397.79,0.0
LINE0008724,SO105238,ITEM0004,2,577.35,281.53,0.0
LINE0008725,SO105239,ITEM0064,3,293.41,175.02,0.0
LINE0008726,SO105239,ITEM0004,4,560.03,281.53,0.03
LINE0008727,SO105240,ITEM0011,8,114.45,62.6,0.08
LINE0008728,SO105241,ITEM0100,3,799.51,581.56,0.05
LINE0008729,SO105241,ITEM0081,3,812.48,590.31,0.08
LINE0008730,SO105241,ITEM0077,3,894.14,647.4,0.03
LINE0008731,SO105242,ITEM0038,3,521.49,371.85,0.0
LINE0008732,SO105243,ITEM0038,5,521.49,371.85,0.0
LINE0008733,SO105244,ITEM0093,5,489.94,363.24,0.05
LINE0008734,SO105245,ITEM0051,8,766.46,451.36,0.15
LINE0008735,SO105246,ITEM0017,2,227.6,135.93,0.08
LINE0008736,SO105246,ITEM0072,4,239.65,139.97,0.1
LINE0008737,SO105247,ITEM0044,10,476.89,253.78,0.05
LINE0008738,SO105247,ITEM0013,6,458.08,233.6,0.0
LINE0008739,SO105248,ITEM0086,3,89.26,57.07,0.03
LINE0008740,SO105248,ITEM0006,6,550.73,358.99,0.0
LINE0008741,SO105249,ITEM0079,8,702.81,575.96,0.15
LINE0008742,SO105250,ITEM0050,3,245.0,138.7,0.05
LINE0008743,SO105251,ITEM0078,5,181.77,114.14,0.05
LINE0008744,SO105252,ITEM0048,2,849.56,546.3,0.03
LINE0008745,SO105253,ITEM0045,1,311.58,197.34,0.0
LINE0008746,SO105254,ITEM0002,8,262.85,134.97,0.0
LINE0008747,SO105255,ITEM0074,6,267.32,187.55,0.0
LINE0008748,SO105256,ITEM0047,6,488.36,353.99,0.08
LINE0008749,SO105256,ITEM0081,10,812.48,590.31,0.08
LINE0008750,SO105256,ITEM0099,10,475.34,256.08,0.05
LINE0008751,SO105257,ITEM0098,3,918.06,470.94,0.03
LINE0008752,SO105257,ITEM0053,3,700.06,376.42,0.05
LINE0008753,SO105258,ITEM0094,5,649.45,360.71,0.0
LINE0008754,SO105258,ITEM0090,1,346.32,287.65,0.15
LINE0008755,SO105259,ITEM0024,10,271.37,200.55,0.05
LINE0008756,SO105260,ITEM0055,5,808.89,484.96,0.03
LINE0008757,SO105261,ITEM0001,2,559.69,302.24,0.1
LINE0008758,SO105262,ITEM0100,10,841.59,581.56,0.0
LINE0008759,SO105263,ITEM0028,10,711.87,465.24,0.15
LINE0008760,SO105264,ITEM0034,6,428.12,252.75,0.15
LINE0008761,SO105264,ITEM0070,8,634.64,403.05,0.0
LINE0008762,SO105265,ITEM0030,8,411.8,248.72,0.1
LINE0008763,SO105266,ITEM0081,6,838.97,590.31,0.05
LINE0008764,SO105266,ITEM0035,1,782.42,425.54,0.05
LINE0008765,SO105267,ITEM0072,2,258.29,139.97,0.03
LINE0008766,SO105268,ITEM0098,3,946.45,470.94,0.0
LINE0008767,SO105268,ITEM0074,8,267.32,187.55,0.0
LINE0008768,SO105268,ITEM0009,6,675.31,379.29,0.0
LINE0008769,SO105269,ITEM0020,8,159.82,106.28,0.15
LINE0008770,SO105270,ITEM0078,10,191.34,114.14,0.0
LINE0008771,SO105270,ITEM0045,8,264.84,197.34,0.15
LINE0008772,SO105270,ITEM0098,5,804.48,470.94,0.15
LINE0008773,SO105271,ITEM0029,6,494.3,342.22,0.0
LINE0008774,SO105272,ITEM0054,2,829.5,468.51,0.08
LINE0008775,SO105273,ITEM0098,6,946.45,470.94,0.0
LINE0008776,SO105274,ITEM0094,4,649.45,360.71,0.0
LINE0008777,SO105275,ITEM0062,6,614.3,328.62,0.0
LINE0008778,SO105275,ITEM0057,5,216.36,123.75,0.03
LINE0008779,SO105275,ITEM0033,2,369.42,265.75,0.0
LINE0008780,SO105276,ITEM0013,3,412.27,233.6,0.1
LINE0008781,SO105276,ITEM0031,6,660.5,437.48,0.08
LINE0008782,SO105276,ITEM0094,1,616.98,360.71,0.05
LINE0008783,SO105277,ITEM0014,4,102.77,61.48,0.08
LINE0008784,SO105277,ITEM0001,4,621.88,302.24,0.0
LINE0008785,SO105278,ITEM0046,6,203.33,125.92,0.08
LINE0008786,SO105278,ITEM0040,6,614.8,480.61,0.15
LINE0008787,SO105279,ITEM0063,4,781.16,408.67,0.05
LINE0008788,SO105280,ITEM0084,3,279.0,220.87,0.1
LINE0008789,SO105280,ITEM0083,1,610.18,383.33,0.05
LINE0008790,SO105280,ITEM0044,8,476.89,253.78,0.05
LINE0008791,SO105281,ITEM0099,8,450.32,256.08,0.1
LINE0008792,SO105281,ITEM0037,3,390.14,243.06,0.0
LINE0008793,SO105282,ITEM0047,1,530.83,353.99,0.0
LINE0008794,SO105282,ITEM0026,5,240.98,121.16,0.03
LINE0008795,SO105283,ITEM0065,2,160.4,113.01,0.0
LINE0008796,SO105283,ITEM0077,10,921.79,647.4,0.0
LINE0008797,SO105284,ITEM0094,4,649.45,360.71,0.0
LINE0008798,SO105284,ITEM0097,2,44.6,30.5,0.08
LINE0008799,SO105284,ITEM0071,4,406.39,228.16,0.0
LINE0008800,SO105285,ITEM0051,5,811.55,451.36,0.1
LINE0008801,SO105286,ITEM0001,2,621.88,302.24,0.0
LINE0008802,SO105287,ITEM0097,4,46.06,30.5,0.05
LINE0008803,SO105287,ITEM0081,10,794.82,590.31,0.1
LINE0008804,SO105288,ITEM0085,5,709.52,350.95,0.0
LINE0008805,SO105288,ITEM0043,8,265.7,167.85,0.05
LINE0008806,SO105289,ITEM0066,4,507.92,303.8,0.1
LINE0008807,SO105290,ITEM0047,6,514.91,353.99,0.03
LINE0008808,SO105291,ITEM0064,10,293.41,175.02,0.0
LINE0008809,SO105291,ITEM0009,2,655.05,379.29,0.03
LINE0008810,SO105292,ITEM0068,2,639.67,361.43,0.0
LINE0008811,SO105292,ITEM0078,6,176.03,114.14,0.08
LINE0008812,SO105293,ITEM0091,10,256.14,164.43,0.03
LINE0008813,SO105293,ITEM0044,4,501.99,253.78,0.0
LINE0008814,SO105294,ITEM0013,6,421.43,233.6,0.08
LINE0008815,SO105295,ITEM0024,8,242.8,200.55,0.15
LINE0008816,SO105296,ITEM0019,1,292.96,185.32,0.0
LINE0008817,SO105297,ITEM0031,2,646.15,437.48,0.1
LINE0008818,SO105298,ITEM0081,3,856.64,590.31,0.03
LINE0008819,SO105299,ITEM0046,2,198.91,125.92,0.1
LINE0008820,SO105300,ITEM0084,5,279.0,220.87,0.1
LINE0008821,SO105301,ITEM0011,6,124.4,62.6,0.0
LINE0008822,SO105302,ITEM0077,3,921.79,647.4,0.0
LINE0008823,SO105302,ITEM0092,5,111.16,73.09,0.03
LINE0008824,SO105303,ITEM0021,1,282.95,199.42,0.0
LINE0008825,SO105303,ITEM0042,3,41.66,28.06,0.03
LINE0008826,SO105304,ITEM0016,10,204.23,106.78,0.05
LINE0008827,SO105304,ITEM0084,1,300.7,220.87,0.03
LINE0008828,SO105304,ITEM0011,8,118.18,62.6,0.05
LINE0008829,SO105305,ITEM0012,3,589.39,397.08,0.0
LINE0008830,SO105305,ITEM0093,2,500.26,363.24,0.03
LINE0008831,SO105306,ITEM0025,2,546.82,352.32,0.0
LINE0008832,SO105307,ITEM0052,2,782.58,559.32,0.0
LINE0008833,SO105307,ITEM0041,1,141.51,82.69,0.0
LINE0008834,SO105307,ITEM0058,3,631.39,369.45,0.0
LINE0008835,SO105308,ITEM0086,1,87.42,57.07,0.05
LINE0008836,SO105308,ITEM0070,2,539.44,403.05,0.15
LINE0008837,SO105309,ITEM0080,10,354.08,275.75,0.08
LINE0008838,SO105309,ITEM0060,10,295.51,215.96,0.15
LINE0008839,SO105310,ITEM0047,5,504.29,353.99,0.05
LINE0008840,SO105311,ITEM0021,5,254.66,199.42,0.1
LINE0008841,SO105312,ITEM0035,1,741.24,425.54,0.1
LINE0008842,SO105313,ITEM0096,6,456.07,320.6,0.0
LINE0008843,SO105314,ITEM0040,8,701.6,480.61,0.03
LINE0008844,SO105315,ITEM0030,5,420.96,248.72,0.08
LINE0008845,SO105316,ITEM0094,4,597.49,360.71,0.08
LINE0008846,SO105317,ITEM0054,8,874.58,468.51,0.03
LINE0008847,SO105317,ITEM0008,3,293.15,201.87,0.0
LINE0008848,SO105317,ITEM0017,6,235.02,135.93,0.05
LINE0008849,SO105318,ITEM0084,10,310.0,220.87,0.0
LINE0008850,SO105319,ITEM0064,5,293.41,175.02,0.0
LINE0008851,SO105320,ITEM0057,8,189.59,123.75,0.15
LINE0008852,SO105320,ITEM0029,6,420.16,342.22,0.15
LINE0008853,SO105321,ITEM0088,8,777.16,456.45,0.15
LINE0008854,SO105322,ITEM0038,3,521.49,371.85,0.0
LINE0008855,SO105323,ITEM0047,5,488.36,353.99,0.08
LINE0008856,SO105324,ITEM0040,10,650.97,480.61,0.1
LINE0008857,SO105325,ITEM0072,6,239.65,139.97,0.1
LINE0008858,SO105325,ITEM0098,3,918.06,470.94,0.03
LINE0008859,SO105326,ITEM0096,3,456.07,320.6,0.0
LINE0008860,SO105327,ITEM0034,10,503.67,252.75,0.0
LINE0008861,SO105327,ITEM0095,10,360.15,256.59,0.1
LINE0008862,SO105328,ITEM0095,8,360.15,256.59,0.1
LINE0008863,SO105328,ITEM0075,8,659.0,531.42,0.15
LINE0008864,SO105329,ITEM0040,3,723.3,480.61,0.0
LINE0008865,SO105329,ITEM0018,3,752.87,562.98,0.08
LINE0008866,SO105329,ITEM0051,2,901.72,451.36,0.0
LINE0008867,SO105330,ITEM0064,1,293.41,175.02,0.0
LINE0008868,SO105331,ITEM0024,8,285.65,200.55,0.0
LINE0008869,SO105332,ITEM0036,8,722.75,442.26,0.05
LINE0008870,SO105333,ITEM0070,4,634.64,403.05,0.0
LINE0008871,SO105334,ITEM0050,6,257.9,138.7,0.0
LINE0008872,SO105335,ITEM0077,10,894.14,647.4,0.03
LINE0008873,SO105336,ITEM0047,1,488.36,353.99,0.08
LINE0008874,SO105337,ITEM0015,3,602.85,414.04,0.0
LINE0008875,SO105338,ITEM0041,4,137.26,82.69,0.03
LINE0008876,SO105339,ITEM0051,6,874.67,451.36,0.03
LINE0008877,SO105340,ITEM0044,1,501.99,253.78,0.0
LINE0008878,SO105340,ITEM0049,6,55.99,40.58,0.03
LINE0008879,SO105341,ITEM0021,5,282.95,199.42,0.0
LINE0008880,SO105341,ITEM0092,10,105.43,73.09,0.08
LINE0008881,SO105341,ITEM0090,3,346.32,287.65,0.15
LINE0008882,SO105342,ITEM0045,4,311.58,197.34,0.0
LINE0008883,SO105342,ITEM0051,10,901.72,451.36,0.0
LINE0008884,SO105343,ITEM0080,10,354.08,275.75,0.08
LINE0008885,SO105344,ITEM0038,4,469.34,371.85,0.1
LINE0008886,SO105344,ITEM0025,5,546.82,352.32,0.0
LINE0008887,SO105345,ITEM0011,2,105.74,62.6,0.15
LINE0008888,SO105345,ITEM0038,6,521.49,371.85,0.0
LINE0008889,SO105345,ITEM0087,4,876.64,532.53,0.0
LINE0008890,SO105346,ITEM0032,2,543.37,397.79,0.05
LINE0008891,SO105346,ITEM0005,10,238.96,143.68,0.0
LINE0008892,SO105347,ITEM0078,1,185.6,114.14,0.03
LINE0008893,SO105347,ITEM0019,6,278.31,185.32,0.05
LINE0008894,SO105347,ITEM0064,5,264.07,175.02,0.1
LINE0008895,SO105348,ITEM0054,3,901.63,468.51,0.0
LINE0008896,SO105349,ITEM0086,1,89.26,57.07,0.03
LINE0008897,SO105350,ITEM0048,3,805.76,546.3,0.08
LINE0008898,SO105351,ITEM0088,5,841.17,456.45,0.08
LINE0008899,SO105352,ITEM0027,8,384.81,200.86,0.05
LINE0008900,SO105352,ITEM0022,10,101.83,66.39,0.03
LINE0008901,SO105353,ITEM0061,2,575.48,277.22,0.0
LINE0008902,SO105354,ITEM0045,6,311.58,197.34,0.0
LINE0008903,SO105355,ITEM0043,4,265.7,167.85,0.05
LINE0008904,SO105355,ITEM0080,3,354.08,275.75,0.08
LINE0008905,SO105356,ITEM0047,8,488.36,353.99,0.08
LINE0008906,SO105356,ITEM0097,10,48.48,30.5,0.0
LINE0008907,SO105357,ITEM0061,10,558.22,277.22,0.03
LINE0008908,SO105357,ITEM0060,5,330.28,215.96,0.05
LINE0008909,SO105358,ITEM0021,3,274.46,199.42,0.03
LINE0008910,SO105358,ITEM0034,10,453.3,252.75,0.1
LINE0008911,SO105359,ITEM0066,4,564.35,303.8,0.0
LINE0008912,SO105359,ITEM0018,3,793.79,562.98,0.03
LINE0008913,SO105360,ITEM0094,3,649.45,360.71,0.0
LINE0008914,SO105360,ITEM0073,6,167.57,87.81,0.0
LINE0008915,SO105361,ITEM0050,5,232.11,138.7,0.1
LINE0008916,SO105361,ITEM0020,4,178.62,106.28,0.05
LINE0008917,SO105362,ITEM0093,6,515.73,363.24,0.0
LINE0008918,SO105362,ITEM0056,8,885.31,585.42,0.0
LINE0008919,SO105363,ITEM0021,1,282.95,199.42,0.0
LINE0008920,SO105364,ITEM0049,3,57.72,40.58,0.0
LINE0008921,SO105364,ITEM0042,8,41.66,28.06,0.03
LINE0008922,SO105365,ITEM0039,5,593.15,334.47,0.1
LINE0008923,SO105366,ITEM0084,2,279.0,220.87,0.1
LINE0008924,SO105367,ITEM0058,10,599.82,369.45,0.05
LINE0008925,SO105367,ITEM0004,3,548.48,281.53,0.05
LINE0008926,SO105368,ITEM0023,10,668.33,365.27,0.05
LINE0008927,SO105368,ITEM0099,6,500.36,256.08,0.0
LINE0008928,SO105369,ITEM0063,4,756.49,408.67,0.08
LINE0008929,SO105369,ITEM0033,3,314.01,265.75,0.15
LINE0008930,SO105370,ITEM0022,6,99.73,66.39,0.05
LINE0008931,SO105371,ITEM0094,6,629.97,360.71,0.03
LINE0008932,SO105371,ITEM0010,6,200.55,156.48,0.15
LINE0008933,SO105372,ITEM0026,10,240.98,121.16,0.03
LINE0008934,SO105372,ITEM0042,3,41.66,28.06,0.03
LINE0008935,SO105372,ITEM0006,2,495.66,358.99,0.1
LINE0008936,SO105373,ITEM0012,10,571.71,397.08,0.03
LINE0008937,SO105373,ITEM0059,4,450.85,243.23,0.0
LINE0008938,SO105374,ITEM0077,4,894.14,647.4,0.03
LINE0008939,SO105374,ITEM0045,5,311.58,197.34,0.0
LINE0008940,SO105375,ITEM0019,4,263.66,185.32,0.1
LINE0008941,SO105376,ITEM0042,5,42.95,28.06,0.0
LINE0008942,SO105377,ITEM0028,8,837.49,465.24,0.0
LINE0008943,SO105378,ITEM0015,6,584.76,414.04,0.03
LINE0008944,SO105378,ITEM0008,3,278.49,201.87,0.05
LINE0008945,SO105379,ITEM0059,10,405.77,243.23,0.1
LINE0008946,SO105380,ITEM0033,10,358.34,265.75,0.03
LINE0008947,SO105380,ITEM0078,4,191.34,114.14,0.0
LINE0008948,SO105381,ITEM0007,10,535.9,285.58,0.0
LINE0008949,SO105382,ITEM0050,4,232.11,138.7,0.1
LINE0008950,SO105383,ITEM0052,5,665.19,559.32,0.15
LINE0008951,SO105384,ITEM0007,2,519.82,285.58,0.03
LINE0008952,SO105384,ITEM0052,5,782.58,559.32,0.0
LINE0008953,SO105385,ITEM0061,4,575.48,277.22,0.0
LINE0008954,SO105385,ITEM0022,10,104.98,66.39,0.0
LINE0008955,SO105386,ITEM0028,10,837.49,465.24,0.0
LINE0008956,SO105387,ITEM0040,4,723.3,480.61,0.0
LINE0008957,SO105387,ITEM0083,3,545.95,383.33,0.15
LINE0008958,SO105387,ITEM0070,8,602.91,403.05,0.05
LINE0008959,SO105388,ITEM0042,5,39.51,28.06,0.08
LINE0008960,SO105388,ITEM0092,8,114.6,73.09,0.0
LINE0008961,SO105388,ITEM0064,3,284.61,175.02,0.03
LINE0008962,SO105389,ITEM0037,8,351.13,243.06,0.1
LINE0008963,SO105390,ITEM0016,4,214.98,106.78,0.0
LINE0008964,SO105391,ITEM0005,2,238.96,143.68,0.0
LINE0008965,SO105392,ITEM0048,6,788.25,546.3,0.1
LINE0008966,SO105392,ITEM0006,4,534.21,358.99,0.03
LINE0008967,SO105393,ITEM0054,1,901.63,468.51,0.0
LINE0008968,SO105393,ITEM0100,6,841.59,581.56,0.0
LINE0008969,SO105393,ITEM0091,4,237.65,164.43,0.1
LINE0008970,SO105394,ITEM0014,8,100.54,61.48,0.1
LINE0008971,SO105394,ITEM0044,2,486.93,253.78,0.03
LINE0008972,SO105395,ITEM0099,1,460.33,256.08,0.08
LINE0008973,SO105395,ITEM0047,5,530.83,353.99,0.0
LINE0008974,SO105396,ITEM0020,1,172.98,106.28,0.08
LINE0008975,SO105396,ITEM0098,10,918.06,470.94,0.03
LINE0008976,SO105397,ITEM0063,3,797.6,408.67,0.03
LINE0008977,SO105397,ITEM0070,2,571.18,403.05,0.1
LINE0008978,SO105397,ITEM0069,2,418.49,304.56,0.1
LINE0008979,SO105398,ITEM0082,10,403.69,301.6,0.05
LINE0008980,SO105398,ITEM0003,1,655.8,455.21,0.0
LINE0008981,SO105398,ITEM0015,10,572.71,414.04,0.05
LINE0008982,SO105399,ITEM0077,4,848.05,647.4,0.08
LINE0008983,SO105399,ITEM0003,1,603.34,455.21,0.08
LINE0008984,SO105400,ITEM0040,1,701.6,480.61,0.03
LINE0008985,SO105400,ITEM0005,4,231.79,143.68,0.03
LINE0008986,SO105400,ITEM0029,10,479.47,342.22,0.03
LINE0008987,SO105401,ITEM0029,3,454.76,342.22,0.08
LINE0008988,SO105402,ITEM0033,2,339.87,265.75,0.08
LINE0008989,SO105402,ITEM0063,1,698.93,408.67,0.15
LINE0008990,SO105403,ITEM0050,1,245.0,138.7,0.05
LINE0008991,SO105403,ITEM0028,4,770.49,465.24,0.08
LINE0008992,SO105403,ITEM0010,10,224.14,156.48,0.05
LINE0008993,SO105404,ITEM0007,2,509.1,285.58,0.05
LINE0008994,SO105405,ITEM0073,6,167.57,87.81,0.0
LINE0008995,SO105406,ITEM0012,8,542.24,397.08,0.08
LINE0008996,SO105406,ITEM0083,10,578.07,383.33,0.1
LINE0008997,SO105406,ITEM0080,6,384.87,275.75,0.0
LINE0008998,SO105407,ITEM0070,8,634.64,403.05,0.0
LINE0008999,SO105407,ITEM0020,1,178.62,106.28,0.05
LINE0009000,SO105408,ITEM0083,1,545.95,383.33,0.15
LINE0009001,SO105408,ITEM0072,4,244.98,139.97,0.08
LINE0009002,SO105409,ITEM0034,8,503.67,252.75,0.0
LINE0009003,SO105409,ITEM0029,8,444.87,342.22,0.1
LINE0009004,SO105409,ITEM0086,3,89.26,57.07,0.03
LINE0009005,SO105410,ITEM0041,8,130.19,82.69,0.08
LINE0009006,SO105410,ITEM0020,5,182.38,106.28,0.03
LINE0009007,SO105411,ITEM0097,5,48.48,30.5,0.0
LINE0009008,SO105412,ITEM0066,6,547.42,303.8,0.03
LINE0009009,SO105412,ITEM0069,6,464.99,304.56,0.0
LINE0009010,SO105413,ITEM0001,2,528.6,302.24,0.15
LINE0009011,SO105414,ITEM0092,3,108.87,73.09,0.05
LINE0009012,SO105415,ITEM0027,3,384.81,200.86,0.05
LINE0009013,SO105415,ITEM0084,6,310.0,220.87,0.0
LINE0009014,SO105415,ITEM0096,5,433.27,320.6,0.05
LINE0009015,SO105416,ITEM0068,4,620.48,361.43,0.03
LINE0009016,SO105416,ITEM0003,2,590.22,455.21,0.1
LINE0009017,SO105417,ITEM0020,8,188.02,106.28,0.0
LINE0009018,SO105417,ITEM0014,1,111.71,61.48,0.0
LINE0009019,SO105418,ITEM0012,1,589.39,397.08,0.0
LINE0009020,SO105419,ITEM0055,5,767.2,484.96,0.08
LINE0009021,SO105419,ITEM0027,8,405.06,200.86,0.0
LINE0009022,SO105420,ITEM0086,2,92.02,57.07,0.0
LINE0009023,SO105421,ITEM0087,8,850.34,532.53,0.03
LINE0009024,SO105422,ITEM0080,2,384.87,275.75,0.0
LINE0009025,SO105423,ITEM0051,2,811.55,451.36,0.1
LINE0009026,SO105424,ITEM0065,6,152.38,113.01,0.05
LINE0009027,SO105424,ITEM0026,3,240.98,121.16,0.03
LINE0009028,SO105425,ITEM0082,1,424.94,301.6,0.0
LINE0009029,SO105425,ITEM0017,6,239.97,135.93,0.03
LINE0009030,SO105425,ITEM0085,8,709.52,350.95,0.0
LINE0009031,SO105426,ITEM0092,2,103.14,73.09,0.1
LINE0009032,SO105426,ITEM0011,5,105.74,62.6,0.15
LINE0009033,SO105427,ITEM0031,6,717.94,437.48,0.0
LINE0009034,SO105428,ITEM0055,5,833.91,484.96,0.0
LINE0009035,SO105429,ITEM0050,2,257.9,138.7,0.0
LINE0009036,SO105430,ITEM0084,1,279.0,220.87,0.1
LINE0009037,SO105430,ITEM0056,8,885.31,585.42,0.0
LINE0009038,SO105431,ITEM0093,3,515.73,363.24,0.0
LINE0009039,SO105432,ITEM0044,6,501.99,253.78,0.0
LINE0009040,SO105433,ITEM0080,1,373.32,275.75,0.03
LINE0009041,SO105433,ITEM0017,8,222.65,135.93,0.1
LINE0009042,SO105433,ITEM0050,1,257.9,138.7,0.0
LINE0009043,SO105434,ITEM0086,10,82.82,57.07,0.1
LINE0009044,SO105434,ITEM0018,5,793.79,562.98,0.03
LINE0009045,SO105435,ITEM0040,2,723.3,480.61,0.0
LINE0009046,SO105435,ITEM0059,1,450.85,243.23,0.0
LINE0009047,SO105435,ITEM0008,4,293.15,201.87,0.0
LINE0009048,SO105436,ITEM0097,3,48.48,30.5,0.0
LINE0009049,SO105437,ITEM0092,8,97.41,73.09,0.15
LINE0009050,SO105437,ITEM0067,8,697.34,407.32,0.1
LINE0009051,SO105438,ITEM0003,8,623.01,455.21,0.05
LINE0009052,SO105439,ITEM0083,5,590.92,383.33,0.08
LINE0009053,SO105439,ITEM0092,4,111.16,73.09,0.03
LINE0009054,SO105440,ITEM0050,8,237.27,138.7,0.08
LINE0009055,SO105441,ITEM0089,6,102.35,50.8,0.0
LINE0009056,SO105441,ITEM0041,4,141.51,82.69,0.0
LINE0009057,SO105441,ITEM0054,5,856.55,468.51,0.05
LINE0009058,SO105442,ITEM0023,8,668.33,365.27,0.05
LINE0009059,SO105442,ITEM0100,2,841.59,581.56,0.0
LINE0009060,SO105443,ITEM0019,4,269.52,185.32,0.08
LINE0009061,SO105444,ITEM0010,1,200.55,156.48,0.15
LINE0009062,SO105444,ITEM0098,10,899.13,470.94,0.05
LINE0009063,SO105445,ITEM0059,1,437.32,243.23,0.03
LINE0009064,SO105445,ITEM0023,1,668.33,365.27,0.05
LINE0009065,SO105446,ITEM0033,10,339.87,265.75,0.08
LINE0009066,SO105446,ITEM0064,5,278.74,175.02,0.05
LINE0009067,SO105447,ITEM0050,2,219.21,138.7,0.15
LINE0009068,SO105448,ITEM0078,2,162.64,114.14,0.15
LINE0009069,SO105449,ITEM0033,10,369.42,265.75,0.0
LINE0009070,SO105449,ITEM0078,4,181.77,114.14,0.05
LINE0009071,SO105449,ITEM0006,5,534.21,358.99,0.03
LINE0009072,SO105450,ITEM0078,8,181.77,114.14,0.05
LINE0009073,SO105451,ITEM0061,4,517.93,277.22,0.1
LINE0009074,SO105452,ITEM0024,4,271.37,200.55,0.05
LINE0009075,SO105452,ITEM0069,1,451.04,304.56,0.03
LINE0009076,SO105453,ITEM0079,10,760.68,575.96,0.08
LINE0009077,SO105453,ITEM0060,2,330.28,215.96,0.05
LINE0009078,SO105454,ITEM0059,2,450.85,243.23,0.0
LINE0009079,SO105454,ITEM0013,4,444.34,233.6,0.03
LINE0009080,SO105454,ITEM0079,3,826.83,575.96,0.0
LINE0009081,SO105455,ITEM0087,3,745.14,532.53,0.15
LINE0009082,SO105455,ITEM0002,4,262.85,134.97,0.0
LINE0009083,SO105456,ITEM0093,4,515.73,363.24,0.0
LINE0009084,SO105457,ITEM0008,5,293.15,201.87,0.0
LINE0009085,SO105457,ITEM0066,10,507.92,303.8,0.1
LINE0009086,SO105458,ITEM0001,8,528.6,302.24,0.15
LINE0009087,SO105459,ITEM0019,8,263.66,185.32,0.1
LINE0009088,SO105459,ITEM0063,6,797.6,408.67,0.03
LINE0009089,SO105459,ITEM0070,1,602.91,403.05,0.05
LINE0009090,SO105460,ITEM0098,10,870.73,470.94,0.08
LINE0009091,SO105460,ITEM0100,6,799.51,581.56,0.05
LINE0009092,SO105460,ITEM0083,6,610.18,383.33,0.05
LINE0009093,SO105461,ITEM0052,6,782.58,559.32,0.0
